"time","geo_value","geo_type","covid","flu","rsv"
2020-02-08,"West","OH Region",NA,NA,NA
2020-02-08,"North West","OH Region",NA,NA,NA
2020-02-08,"North East","OH Region",NA,NA,NA
2020-02-08,"Toronto","OH Region",NA,NA,NA
2020-02-08,"Central","OH Region",NA,NA,NA
2020-02-08,"West","OH Region",NA,NA,NA
2020-02-08,"Central","OH Region",NA,NA,NA
2020-02-15,"Ontario","Province",NA,NA,NA
2020-02-15,"North East","OH Region",NA,NA,NA
2020-02-15,"West","OH Region",NA,NA,NA
2020-02-15,"West","OH Region",NA,NA,NA
2020-02-15,"West","OH Region",NA,NA,NA
2020-02-15,"East","OH Region",NA,NA,NA
2020-02-15,"East","OH Region",NA,NA,NA
2020-02-15,"West","OH Region",NA,NA,NA
2020-02-15,"West","OH Region",NA,NA,NA
2020-02-15,"East","OH Region",NA,NA,NA
2020-02-15,"Central","OH Region",NA,NA,NA
2020-02-15,"East","OH Region",NA,NA,NA
2020-02-15,"West","OH Region",NA,NA,NA
2020-02-15,"East","OH Region",NA,NA,NA
2020-02-15,"West","OH Region",NA,NA,NA
2020-02-15,"East","OH Region",NA,NA,NA
2020-02-15,"West","OH Region",NA,NA,NA
2020-02-15,"West","OH Region",NA,NA,NA
2020-02-15,"North East","OH Region",NA,NA,NA
2020-02-15,"North West","OH Region",NA,NA,NA
2020-02-15,"East","OH Region",NA,NA,NA
2020-02-15,"Central","OH Region",NA,NA,NA
2020-02-15,"East","OH Region",NA,NA,NA
2020-02-15,"North East","OH Region",NA,NA,NA
2020-02-15,"North East","OH Region",NA,NA,NA
2020-02-15,"West","OH Region",NA,NA,NA
2020-02-15,"North East","OH Region",NA,NA,NA
2020-02-15,"Central","OH Region",NA,NA,NA
2020-02-15,"West","OH Region",NA,NA,NA
2020-02-15,"North West","OH Region",NA,NA,NA
2020-02-15,"North East","OH Region",NA,NA,NA
2020-02-15,"Toronto","OH Region",NA,NA,NA
2020-02-15,"Central","OH Region",NA,NA,NA
2020-02-15,"West","OH Region",NA,NA,NA
2020-02-15,"Central","OH Region",NA,NA,NA
2020-02-22,"Ontario","Province",NA,NA,NA
2020-02-22,"North East","OH Region",NA,NA,NA
2020-02-22,"West","OH Region",NA,NA,NA
2020-02-22,"West","OH Region",NA,NA,NA
2020-02-22,"West","OH Region",NA,NA,NA
2020-02-22,"East","OH Region",NA,NA,NA
2020-02-22,"East","OH Region",NA,NA,NA
2020-02-22,"West","OH Region",NA,NA,NA
2020-02-22,"West","OH Region",NA,NA,NA
2020-02-22,"East","OH Region",NA,NA,NA
2020-02-22,"Central","OH Region",NA,NA,NA
2020-02-22,"East","OH Region",NA,NA,NA
2020-02-22,"West","OH Region",NA,NA,NA
2020-02-22,"East","OH Region",NA,NA,NA
2020-02-22,"West","OH Region",NA,NA,NA
2020-02-22,"East","OH Region",NA,NA,NA
2020-02-22,"West","OH Region",NA,NA,NA
2020-02-22,"West","OH Region",NA,NA,NA
2020-02-22,"North East","OH Region",NA,NA,NA
2020-02-22,"North West","OH Region",NA,NA,NA
2020-02-22,"East","OH Region",NA,NA,NA
2020-02-22,"Central","OH Region",NA,NA,NA
2020-02-22,"East","OH Region",NA,NA,NA
2020-02-22,"North East","OH Region",NA,NA,NA
2020-02-22,"North East","OH Region",NA,NA,NA
2020-02-22,"West","OH Region",NA,NA,NA
2020-02-22,"North East","OH Region",NA,NA,NA
2020-02-22,"Central","OH Region",NA,NA,NA
2020-02-22,"West","OH Region",NA,NA,NA
2020-02-22,"North West","OH Region",NA,NA,NA
2020-02-22,"North East","OH Region",NA,NA,NA
2020-02-22,"Toronto","OH Region",NA,NA,NA
2020-02-22,"Central","OH Region",NA,NA,NA
2020-02-22,"West","OH Region",NA,NA,NA
2020-02-22,"Central","OH Region",NA,NA,NA
2020-02-29,"Ontario","Province",NA,NA,NA
2020-02-29,"North East","OH Region",NA,NA,NA
2020-02-29,"West","OH Region",NA,NA,NA
2020-02-29,"West","OH Region",NA,NA,NA
2020-02-29,"West","OH Region",NA,NA,NA
2020-02-29,"East","OH Region",NA,NA,NA
2020-02-29,"East","OH Region",NA,NA,NA
2020-02-29,"West","OH Region",NA,NA,NA
2020-02-29,"West","OH Region",NA,NA,NA
2020-02-29,"East","OH Region",NA,NA,NA
2020-02-29,"Central","OH Region",NA,NA,NA
2020-02-29,"East","OH Region",NA,NA,NA
2020-02-29,"West","OH Region",NA,NA,NA
2020-02-29,"East","OH Region",NA,NA,NA
2020-02-29,"West","OH Region",NA,NA,NA
2020-02-29,"East","OH Region",NA,NA,NA
2020-02-29,"West","OH Region",NA,NA,NA
2020-02-29,"West","OH Region",NA,NA,NA
2020-02-29,"North East","OH Region",NA,NA,NA
2020-02-29,"North West","OH Region",NA,NA,NA
2020-02-29,"East","OH Region",NA,NA,NA
2020-02-29,"Central","OH Region",NA,NA,NA
2020-02-29,"East","OH Region",NA,NA,NA
2020-02-29,"North East","OH Region",NA,NA,NA
2020-02-29,"North East","OH Region",NA,NA,NA
2020-02-29,"West","OH Region",NA,NA,NA
2020-02-29,"North East","OH Region",NA,NA,NA
2020-02-29,"Central","OH Region",NA,NA,NA
2020-02-29,"West","OH Region",NA,NA,NA
2020-02-29,"North West","OH Region",NA,NA,NA
2020-02-29,"North East","OH Region",NA,NA,NA
2020-02-29,"Toronto","OH Region",NA,NA,NA
2020-02-29,"Central","OH Region",NA,NA,NA
2020-02-29,"West","OH Region",NA,NA,NA
2020-02-29,"Central","OH Region",NA,NA,NA
2020-03-07,"Ontario","Province",NA,NA,NA
2020-03-07,"North East","OH Region",NA,NA,NA
2020-03-07,"West","OH Region",NA,NA,NA
2020-03-07,"West","OH Region",NA,NA,NA
2020-03-07,"West","OH Region",NA,NA,NA
2020-03-07,"East","OH Region",NA,NA,NA
2020-03-07,"East","OH Region",NA,NA,NA
2020-03-07,"West","OH Region",NA,NA,NA
2020-03-07,"West","OH Region",NA,NA,NA
2020-03-07,"East","OH Region",NA,NA,NA
2020-03-07,"Central","OH Region",NA,NA,NA
2020-03-07,"East","OH Region",NA,NA,NA
2020-03-07,"West","OH Region",NA,NA,NA
2020-03-07,"East","OH Region",NA,NA,NA
2020-03-07,"West","OH Region",NA,NA,NA
2020-03-07,"East","OH Region",NA,NA,NA
2020-03-07,"West","OH Region",NA,NA,NA
2020-03-07,"West","OH Region",NA,NA,NA
2020-03-07,"North East","OH Region",NA,NA,NA
2020-03-07,"North West","OH Region",NA,NA,NA
2020-03-07,"East","OH Region",NA,NA,NA
2020-03-07,"Central","OH Region",NA,NA,NA
2020-03-07,"East","OH Region",NA,NA,NA
2020-03-07,"North East","OH Region",NA,NA,NA
2020-03-07,"North East","OH Region",NA,NA,NA
2020-03-07,"West","OH Region",NA,NA,NA
2020-03-07,"North East","OH Region",NA,NA,NA
2020-03-07,"Central","OH Region",NA,NA,NA
2020-03-07,"West","OH Region",NA,NA,NA
2020-03-07,"North West","OH Region",NA,NA,NA
2020-03-07,"North East","OH Region",NA,NA,NA
2020-03-07,"Toronto","OH Region",NA,NA,NA
2020-03-07,"Central","OH Region",NA,NA,NA
2020-03-07,"West","OH Region",NA,NA,NA
2020-03-07,"Central","OH Region",NA,NA,NA
2020-03-14,"Ontario","Province",NA,NA,NA
2020-03-14,"North East","OH Region",NA,NA,NA
2020-03-14,"West","OH Region",NA,NA,NA
2020-03-14,"West","OH Region",NA,NA,NA
2020-03-14,"West","OH Region",NA,NA,NA
2020-03-14,"East","OH Region",NA,NA,NA
2020-03-14,"East","OH Region",NA,NA,NA
2020-03-14,"West","OH Region",NA,NA,NA
2020-03-14,"West","OH Region",NA,NA,NA
2020-03-14,"East","OH Region",NA,NA,NA
2020-03-14,"Central","OH Region",NA,NA,NA
2020-03-14,"East","OH Region",NA,NA,NA
2020-03-14,"West","OH Region",NA,NA,NA
2020-03-14,"East","OH Region",NA,NA,NA
2020-03-14,"West","OH Region",NA,NA,NA
2020-03-14,"East","OH Region",NA,NA,NA
2020-03-14,"West","OH Region",NA,NA,NA
2020-03-14,"West","OH Region",NA,NA,NA
2020-03-14,"North East","OH Region",NA,NA,NA
2020-03-14,"North West","OH Region",NA,NA,NA
2020-03-14,"East","OH Region",NA,NA,NA
2020-03-14,"Central","OH Region",NA,NA,NA
2020-03-14,"East","OH Region",NA,NA,NA
2020-03-14,"North East","OH Region",NA,NA,NA
2020-03-14,"North East","OH Region",NA,NA,NA
2020-03-14,"West","OH Region",NA,NA,NA
2020-03-14,"North East","OH Region",NA,NA,NA
2020-03-14,"Central","OH Region",NA,NA,NA
2020-03-14,"West","OH Region",NA,NA,NA
2020-03-14,"North West","OH Region",NA,NA,NA
2020-03-14,"North East","OH Region",NA,NA,NA
2020-03-14,"Toronto","OH Region",NA,NA,NA
2020-03-14,"Central","OH Region",NA,NA,NA
2020-03-14,"West","OH Region",NA,NA,NA
2020-03-14,"Central","OH Region",NA,NA,NA
2020-03-21,"Ontario","Province",NA,NA,NA
2020-03-21,"North East","OH Region",NA,NA,NA
2020-03-21,"West","OH Region",NA,NA,NA
2020-03-21,"West","OH Region",NA,NA,NA
2020-03-21,"West","OH Region",NA,NA,NA
2020-03-21,"East","OH Region",NA,NA,NA
2020-03-21,"East","OH Region",NA,NA,NA
2020-03-21,"West","OH Region",NA,NA,NA
2020-03-21,"West","OH Region",NA,NA,NA
2020-03-21,"East","OH Region",NA,NA,NA
2020-03-21,"Central","OH Region",NA,NA,NA
2020-03-21,"East","OH Region",NA,NA,NA
2020-03-21,"West","OH Region",NA,NA,NA
2020-03-21,"East","OH Region",NA,NA,NA
2020-03-21,"West","OH Region",NA,NA,NA
2020-03-21,"East","OH Region",NA,NA,NA
2020-03-21,"West","OH Region",NA,NA,NA
2020-03-21,"West","OH Region",NA,NA,NA
2020-03-21,"North East","OH Region",NA,NA,NA
2020-03-21,"North West","OH Region",NA,NA,NA
2020-03-21,"East","OH Region",NA,NA,NA
2020-03-21,"Central","OH Region",NA,NA,NA
2020-03-21,"East","OH Region",NA,NA,NA
2020-03-21,"North East","OH Region",NA,NA,NA
2020-03-21,"North East","OH Region",NA,NA,NA
2020-03-21,"West","OH Region",NA,NA,NA
2020-03-21,"North East","OH Region",NA,NA,NA
2020-03-21,"Central","OH Region",NA,NA,NA
2020-03-21,"West","OH Region",NA,NA,NA
2020-03-21,"North West","OH Region",NA,NA,NA
2020-03-21,"North East","OH Region",NA,NA,NA
2020-03-21,"Toronto","OH Region",NA,NA,NA
2020-03-21,"Central","OH Region",NA,NA,NA
2020-03-21,"West","OH Region",NA,NA,NA
2020-03-21,"Central","OH Region",NA,NA,NA
2020-03-28,"Ontario","Province",NA,NA,NA
2020-03-28,"North East","OH Region",NA,NA,NA
2020-03-28,"West","OH Region",NA,NA,NA
2020-03-28,"West","OH Region",NA,NA,NA
2020-03-28,"West","OH Region",NA,NA,NA
2020-03-28,"East","OH Region",NA,NA,NA
2020-03-28,"East","OH Region",NA,NA,NA
2020-03-28,"West","OH Region",NA,NA,NA
2020-03-28,"West","OH Region",NA,NA,NA
2020-03-28,"East","OH Region",NA,NA,NA
2020-03-28,"Central","OH Region",NA,NA,NA
2020-03-28,"East","OH Region",NA,NA,NA
2020-03-28,"West","OH Region",NA,NA,NA
2020-03-28,"East","OH Region",NA,NA,NA
2020-03-28,"West","OH Region",NA,NA,NA
2020-03-28,"East","OH Region",NA,NA,NA
2020-03-28,"West","OH Region",NA,NA,NA
2020-03-28,"West","OH Region",NA,NA,NA
2020-03-28,"North East","OH Region",NA,NA,NA
2020-03-28,"North West","OH Region",NA,NA,NA
2020-03-28,"East","OH Region",NA,NA,NA
2020-03-28,"Central","OH Region",NA,NA,NA
2020-03-28,"East","OH Region",NA,NA,NA
2020-03-28,"North East","OH Region",NA,NA,NA
2020-03-28,"North East","OH Region",NA,NA,NA
2020-03-28,"West","OH Region",NA,NA,NA
2020-03-28,"North East","OH Region",NA,NA,NA
2020-03-28,"Central","OH Region",NA,NA,NA
2020-03-28,"West","OH Region",NA,NA,NA
2020-03-28,"North West","OH Region",NA,NA,NA
2020-03-28,"North East","OH Region",NA,NA,NA
2020-03-28,"Toronto","OH Region",NA,NA,NA
2020-03-28,"Central","OH Region",NA,NA,NA
2020-03-28,"West","OH Region",NA,NA,NA
2020-03-28,"Central","OH Region",NA,NA,NA
2020-04-04,"Ontario","Province",287,NA,NA
2020-04-04,"North East","OH Region",0,NA,NA
2020-04-04,"West","OH Region",2,NA,NA
2020-04-04,"West","OH Region",1,NA,NA
2020-04-04,"West","OH Region",5,NA,NA
2020-04-04,"East","OH Region",20,NA,NA
2020-04-04,"East","OH Region",2,NA,NA
2020-04-04,"West","OH Region",0,NA,NA
2020-04-04,"West","OH Region",2,NA,NA
2020-04-04,"East","OH Region",3,NA,NA
2020-04-04,"Central","OH Region",14,NA,NA
2020-04-04,"East","OH Region",2,NA,NA
2020-04-04,"West","OH Region",0,NA,NA
2020-04-04,"East","OH Region",3,NA,NA
2020-04-04,"West","OH Region",16,NA,NA
2020-04-04,"East","OH Region",1,NA,NA
2020-04-04,"West","OH Region",14,NA,NA
2020-04-04,"West","OH Region",8,NA,NA
2020-04-04,"North East","OH Region",1,NA,NA
2020-04-04,"North West","OH Region",0,NA,NA
2020-04-04,"East","OH Region",16,NA,NA
2020-04-04,"Central","OH Region",30,NA,NA
2020-04-04,"East","OH Region",2,NA,NA
2020-04-04,"North East","OH Region",3,NA,NA
2020-04-04,"North East","OH Region",2,NA,NA
2020-04-04,"West","OH Region",14,NA,NA
2020-04-04,"North East","OH Region",0,NA,NA
2020-04-04,"Central","OH Region",3,NA,NA
2020-04-04,"West","OH Region",4,NA,NA
2020-04-04,"North West","OH Region",1,NA,NA
2020-04-04,"North East","OH Region",1,NA,NA
2020-04-04,"Toronto","OH Region",81,NA,NA
2020-04-04,"Central","OH Region",6,NA,NA
2020-04-04,"West","OH Region",12,NA,NA
2020-04-04,"Central","OH Region",29,NA,NA
2020-04-11,"Ontario","Province",666,NA,NA
2020-04-11,"North East","OH Region",0,NA,NA
2020-04-11,"West","OH Region",4,NA,NA
2020-04-11,"West","OH Region",1,NA,NA
2020-04-11,"West","OH Region",18,NA,NA
2020-04-11,"East","OH Region",31,NA,NA
2020-04-11,"East","OH Region",3,NA,NA
2020-04-11,"West","OH Region",0,NA,NA
2020-04-11,"West","OH Region",3,NA,NA
2020-04-11,"East","OH Region",3,NA,NA
2020-04-11,"Central","OH Region",24,NA,NA
2020-04-11,"East","OH Region",2,NA,NA
2020-04-11,"West","OH Region",1,NA,NA
2020-04-11,"East","OH Region",4,NA,NA
2020-04-11,"West","OH Region",28,NA,NA
2020-04-11,"East","OH Region",5,NA,NA
2020-04-11,"West","OH Region",27,NA,NA
2020-04-11,"West","OH Region",28,NA,NA
2020-04-11,"North East","OH Region",1,NA,NA
2020-04-11,"North West","OH Region",1,NA,NA
2020-04-11,"East","OH Region",50,NA,NA
2020-04-11,"Central","OH Region",75,NA,NA
2020-04-11,"East","OH Region",3,NA,NA
2020-04-11,"North East","OH Region",3,NA,NA
2020-04-11,"North East","OH Region",5,NA,NA
2020-04-11,"West","OH Region",24,NA,NA
2020-04-11,"North East","OH Region",0,NA,NA
2020-04-11,"Central","OH Region",5,NA,NA
2020-04-11,"West","OH Region",6,NA,NA
2020-04-11,"North West","OH Region",2,NA,NA
2020-04-11,"North East","OH Region",1,NA,NA
2020-04-11,"Toronto","OH Region",224,NA,NA
2020-04-11,"Central","OH Region",11,NA,NA
2020-04-11,"West","OH Region",24,NA,NA
2020-04-11,"Central","OH Region",60,NA,NA
2020-04-18,"Ontario","Province",794,NA,NA
2020-04-18,"North East","OH Region",0,NA,NA
2020-04-18,"West","OH Region",4,NA,NA
2020-04-18,"West","OH Region",0,NA,NA
2020-04-18,"West","OH Region",19,NA,NA
2020-04-18,"East","OH Region",21,NA,NA
2020-04-18,"East","OH Region",1,NA,NA
2020-04-18,"West","OH Region",1,NA,NA
2020-04-18,"West","OH Region",2,NA,NA
2020-04-18,"East","OH Region",2,NA,NA
2020-04-18,"Central","OH Region",22,NA,NA
2020-04-18,"East","OH Region",2,NA,NA
2020-04-18,"West","OH Region",1,NA,NA
2020-04-18,"East","OH Region",1,NA,NA
2020-04-18,"West","OH Region",21,NA,NA
2020-04-18,"East","OH Region",6,NA,NA
2020-04-18,"West","OH Region",29,NA,NA
2020-04-18,"West","OH Region",28,NA,NA
2020-04-18,"North East","OH Region",2,NA,NA
2020-04-18,"North West","OH Region",1,NA,NA
2020-04-18,"East","OH Region",56,NA,NA
2020-04-18,"Central","OH Region",108,NA,NA
2020-04-18,"East","OH Region",2,NA,NA
2020-04-18,"North East","OH Region",3,NA,NA
2020-04-18,"North East","OH Region",3,NA,NA
2020-04-18,"West","OH Region",21,NA,NA
2020-04-18,"North East","OH Region",0,NA,NA
2020-04-18,"Central","OH Region",4,NA,NA
2020-04-18,"West","OH Region",4,NA,NA
2020-04-18,"North West","OH Region",2,NA,NA
2020-04-18,"North East","OH Region",1,NA,NA
2020-04-18,"Toronto","OH Region",334,NA,NA
2020-04-18,"Central","OH Region",12,NA,NA
2020-04-18,"West","OH Region",25,NA,NA
2020-04-18,"Central","OH Region",67,NA,NA
2020-04-25,"Ontario","Province",901,NA,NA
2020-04-25,"North East","OH Region",0,NA,NA
2020-04-25,"West","OH Region",6,NA,NA
2020-04-25,"West","OH Region",1,NA,NA
2020-04-25,"West","OH Region",23,NA,NA
2020-04-25,"East","OH Region",26,NA,NA
2020-04-25,"East","OH Region",1,NA,NA
2020-04-25,"West","OH Region",0,NA,NA
2020-04-25,"West","OH Region",1,NA,NA
2020-04-25,"East","OH Region",2,NA,NA
2020-04-25,"Central","OH Region",19,NA,NA
2020-04-25,"East","OH Region",2,NA,NA
2020-04-25,"West","OH Region",1,NA,NA
2020-04-25,"East","OH Region",2,NA,NA
2020-04-25,"West","OH Region",13,NA,NA
2020-04-25,"East","OH Region",8,NA,NA
2020-04-25,"West","OH Region",32,NA,NA
2020-04-25,"West","OH Region",27,NA,NA
2020-04-25,"North East","OH Region",2,NA,NA
2020-04-25,"North West","OH Region",0,NA,NA
2020-04-25,"East","OH Region",50,NA,NA
2020-04-25,"Central","OH Region",134,NA,NA
2020-04-25,"East","OH Region",2,NA,NA
2020-04-25,"North East","OH Region",4,NA,NA
2020-04-25,"North East","OH Region",3,NA,NA
2020-04-25,"West","OH Region",31,NA,NA
2020-04-25,"North East","OH Region",0,NA,NA
2020-04-25,"Central","OH Region",4,NA,NA
2020-04-25,"West","OH Region",2,NA,NA
2020-04-25,"North West","OH Region",4,NA,NA
2020-04-25,"North East","OH Region",0,NA,NA
2020-04-25,"Toronto","OH Region",399,NA,NA
2020-04-25,"Central","OH Region",11,NA,NA
2020-04-25,"West","OH Region",27,NA,NA
2020-04-25,"Central","OH Region",74,NA,NA
2020-05-02,"Ontario","Province",1002,NA,NA
2020-05-02,"North East","OH Region",0,NA,NA
2020-05-02,"West","OH Region",5,NA,NA
2020-05-02,"West","OH Region",1,NA,NA
2020-05-02,"West","OH Region",31,NA,NA
2020-05-02,"East","OH Region",43,NA,NA
2020-05-02,"East","OH Region",1,NA,NA
2020-05-02,"West","OH Region",0,NA,NA
2020-05-02,"West","OH Region",1,NA,NA
2020-05-02,"East","OH Region",3,NA,NA
2020-05-02,"Central","OH Region",14,NA,NA
2020-05-02,"East","OH Region",1,NA,NA
2020-05-02,"West","OH Region",0,NA,NA
2020-05-02,"East","OH Region",1,NA,NA
2020-05-02,"West","OH Region",11,NA,NA
2020-05-02,"East","OH Region",9,NA,NA
2020-05-02,"West","OH Region",31,NA,NA
2020-05-02,"West","OH Region",27,NA,NA
2020-05-02,"North East","OH Region",1,NA,NA
2020-05-02,"North West","OH Region",0,NA,NA
2020-05-02,"East","OH Region",60,NA,NA
2020-05-02,"Central","OH Region",158,NA,NA
2020-05-02,"East","OH Region",2,NA,NA
2020-05-02,"North East","OH Region",5,NA,NA
2020-05-02,"North East","OH Region",3,NA,NA
2020-05-02,"West","OH Region",62,NA,NA
2020-05-02,"North East","OH Region",0,NA,NA
2020-05-02,"Central","OH Region",3,NA,NA
2020-05-02,"West","OH Region",2,NA,NA
2020-05-02,"North West","OH Region",2,NA,NA
2020-05-02,"North East","OH Region",1,NA,NA
2020-05-02,"Toronto","OH Region",433,NA,NA
2020-05-02,"Central","OH Region",12,NA,NA
2020-05-02,"West","OH Region",21,NA,NA
2020-05-02,"Central","OH Region",69,NA,NA
2020-05-09,"Ontario","Province",1047,NA,NA
2020-05-09,"North East","OH Region",1,NA,NA
2020-05-09,"West","OH Region",4,NA,NA
2020-05-09,"West","OH Region",1,NA,NA
2020-05-09,"West","OH Region",23,NA,NA
2020-05-09,"East","OH Region",47,NA,NA
2020-05-09,"East","OH Region",0,NA,NA
2020-05-09,"West","OH Region",0,NA,NA
2020-05-09,"West","OH Region",1,NA,NA
2020-05-09,"East","OH Region",2,NA,NA
2020-05-09,"Central","OH Region",13,NA,NA
2020-05-09,"East","OH Region",1,NA,NA
2020-05-09,"West","OH Region",1,NA,NA
2020-05-09,"East","OH Region",0,NA,NA
2020-05-09,"West","OH Region",8,NA,NA
2020-05-09,"East","OH Region",9,NA,NA
2020-05-09,"West","OH Region",25,NA,NA
2020-05-09,"West","OH Region",36,NA,NA
2020-05-09,"North East","OH Region",0,NA,NA
2020-05-09,"North West","OH Region",0,NA,NA
2020-05-09,"East","OH Region",57,NA,NA
2020-05-09,"Central","OH Region",149,NA,NA
2020-05-09,"East","OH Region",2,NA,NA
2020-05-09,"North East","OH Region",5,NA,NA
2020-05-09,"North East","OH Region",2,NA,NA
2020-05-09,"West","OH Region",74,NA,NA
2020-05-09,"North East","OH Region",0,NA,NA
2020-05-09,"Central","OH Region",6,NA,NA
2020-05-09,"West","OH Region",1,NA,NA
2020-05-09,"North West","OH Region",2,NA,NA
2020-05-09,"North East","OH Region",2,NA,NA
2020-05-09,"Toronto","OH Region",480,NA,NA
2020-05-09,"Central","OH Region",12,NA,NA
2020-05-09,"West","OH Region",20,NA,NA
2020-05-09,"Central","OH Region",73,NA,NA
2020-05-16,"Ontario","Province",1021,NA,NA
2020-05-16,"North East","OH Region",0,NA,NA
2020-05-16,"West","OH Region",5,NA,NA
2020-05-16,"West","OH Region",1,NA,NA
2020-05-16,"West","OH Region",34,NA,NA
2020-05-16,"East","OH Region",46,NA,NA
2020-05-16,"East","OH Region",0,NA,NA
2020-05-16,"West","OH Region",0,NA,NA
2020-05-16,"West","OH Region",0,NA,NA
2020-05-16,"East","OH Region",2,NA,NA
2020-05-16,"Central","OH Region",7,NA,NA
2020-05-16,"East","OH Region",1,NA,NA
2020-05-16,"West","OH Region",0,NA,NA
2020-05-16,"East","OH Region",0,NA,NA
2020-05-16,"West","OH Region",6,NA,NA
2020-05-16,"East","OH Region",9,NA,NA
2020-05-16,"West","OH Region",25,NA,NA
2020-05-16,"West","OH Region",37,NA,NA
2020-05-16,"North East","OH Region",0,NA,NA
2020-05-16,"North West","OH Region",0,NA,NA
2020-05-16,"East","OH Region",57,NA,NA
2020-05-16,"Central","OH Region",150,NA,NA
2020-05-16,"East","OH Region",2,NA,NA
2020-05-16,"North East","OH Region",3,NA,NA
2020-05-16,"North East","OH Region",1,NA,NA
2020-05-16,"West","OH Region",69,NA,NA
2020-05-16,"North East","OH Region",0,NA,NA
2020-05-16,"Central","OH Region",6,NA,NA
2020-05-16,"West","OH Region",1,NA,NA
2020-05-16,"North West","OH Region",2,NA,NA
2020-05-16,"North East","OH Region",2,NA,NA
2020-05-16,"Toronto","OH Region",457,NA,NA
2020-05-16,"Central","OH Region",10,NA,NA
2020-05-16,"West","OH Region",22,NA,NA
2020-05-16,"Central","OH Region",75,NA,NA
2020-05-23,"Ontario","Province",945,NA,NA
2020-05-23,"North East","OH Region",0,NA,NA
2020-05-23,"West","OH Region",4,NA,NA
2020-05-23,"West","OH Region",1,NA,NA
2020-05-23,"West","OH Region",70,NA,NA
2020-05-23,"East","OH Region",37,NA,NA
2020-05-23,"East","OH Region",0,NA,NA
2020-05-23,"West","OH Region",0,NA,NA
2020-05-23,"West","OH Region",0,NA,NA
2020-05-23,"East","OH Region",2,NA,NA
2020-05-23,"Central","OH Region",6,NA,NA
2020-05-23,"East","OH Region",0,NA,NA
2020-05-23,"West","OH Region",0,NA,NA
2020-05-23,"East","OH Region",0,NA,NA
2020-05-23,"West","OH Region",5,NA,NA
2020-05-23,"East","OH Region",6,NA,NA
2020-05-23,"West","OH Region",18,NA,NA
2020-05-23,"West","OH Region",28,NA,NA
2020-05-23,"North East","OH Region",0,NA,NA
2020-05-23,"North West","OH Region",0,NA,NA
2020-05-23,"East","OH Region",49,NA,NA
2020-05-23,"Central","OH Region",137,NA,NA
2020-05-23,"East","OH Region",2,NA,NA
2020-05-23,"North East","OH Region",3,NA,NA
2020-05-23,"North East","OH Region",1,NA,NA
2020-05-23,"West","OH Region",53,NA,NA
2020-05-23,"North East","OH Region",0,NA,NA
2020-05-23,"Central","OH Region",5,NA,NA
2020-05-23,"West","OH Region",1,NA,NA
2020-05-23,"North West","OH Region",1,NA,NA
2020-05-23,"North East","OH Region",0,NA,NA
2020-05-23,"Toronto","OH Region",428,NA,NA
2020-05-23,"Central","OH Region",9,NA,NA
2020-05-23,"West","OH Region",20,NA,NA
2020-05-23,"Central","OH Region",68,NA,NA
2020-05-30,"Ontario","Province",819,NA,NA
2020-05-30,"North East","OH Region",1,NA,NA
2020-05-30,"West","OH Region",3,NA,NA
2020-05-30,"West","OH Region",1,NA,NA
2020-05-30,"West","OH Region",60,NA,NA
2020-05-30,"East","OH Region",35,NA,NA
2020-05-30,"East","OH Region",1,NA,NA
2020-05-30,"West","OH Region",0,NA,NA
2020-05-30,"West","OH Region",2,NA,NA
2020-05-30,"East","OH Region",1,NA,NA
2020-05-30,"Central","OH Region",5,NA,NA
2020-05-30,"East","OH Region",1,NA,NA
2020-05-30,"West","OH Region",0,NA,NA
2020-05-30,"East","OH Region",0,NA,NA
2020-05-30,"West","OH Region",7,NA,NA
2020-05-30,"East","OH Region",4,NA,NA
2020-05-30,"West","OH Region",14,NA,NA
2020-05-30,"West","OH Region",17,NA,NA
2020-05-30,"North East","OH Region",1,NA,NA
2020-05-30,"North West","OH Region",0,NA,NA
2020-05-30,"East","OH Region",40,NA,NA
2020-05-30,"Central","OH Region",121,NA,NA
2020-05-30,"East","OH Region",1,NA,NA
2020-05-30,"North East","OH Region",2,NA,NA
2020-05-30,"North East","OH Region",0,NA,NA
2020-05-30,"West","OH Region",35,NA,NA
2020-05-30,"North East","OH Region",0,NA,NA
2020-05-30,"Central","OH Region",4,NA,NA
2020-05-30,"West","OH Region",1,NA,NA
2020-05-30,"North West","OH Region",2,NA,NA
2020-05-30,"North East","OH Region",0,NA,NA
2020-05-30,"Toronto","OH Region",389,NA,NA
2020-05-30,"Central","OH Region",6,NA,NA
2020-05-30,"West","OH Region",18,NA,NA
2020-05-30,"Central","OH Region",56,NA,NA
2020-06-06,"Ontario","Province",721,NA,NA
2020-06-06,"North East","OH Region",0,NA,NA
2020-06-06,"West","OH Region",2,NA,NA
2020-06-06,"West","OH Region",1,NA,NA
2020-06-06,"West","OH Region",48,NA,NA
2020-06-06,"East","OH Region",34,NA,NA
2020-06-06,"East","OH Region",1,NA,NA
2020-06-06,"West","OH Region",0,NA,NA
2020-06-06,"West","OH Region",6,NA,NA
2020-06-06,"East","OH Region",2,NA,NA
2020-06-06,"Central","OH Region",15,NA,NA
2020-06-06,"East","OH Region",1,NA,NA
2020-06-06,"West","OH Region",0,NA,NA
2020-06-06,"East","OH Region",0,NA,NA
2020-06-06,"West","OH Region",12,NA,NA
2020-06-06,"East","OH Region",3,NA,NA
2020-06-06,"West","OH Region",9,NA,NA
